gen
"""swing"""
"""swiss house"""
"""sydney indie"""
"""symfonicky orchestr"""
"""symphonic rock"""
"""synth funk"""
"""synthesizer"""
"""synthpop"""
"""synthwave"""
"""tagalog worship"""
"""taiwan idol pop"""
"""taiwan pop"""
"""taiwan singer-songwriter"""
"""talent show"""
"""talentschau"""
"""tamil pop"""
"""tampa indie"""
"""tanzorchester"""
"""tech house"""
"""teen pop"""
"""tejano"""
"""tennessee hip hop"""
"""texas blues"""
"""texas country"""
"""theme"""
"""tierra caliente"""
"""timba"""
"""tin pan alley"""
"""tololoche"""
"""torch song"""
"""toronto indie"""
"""toronto rap"""
"""traditional british folk"""
"""traditional country"""
"""traditional folk"""
"""traditional reggae"""
"""trance"""
"""trancecore"""
"""transpop"""
"""trap"""
"""trap argentino"""
"""trap latino"""
"""trap queen"""
"""trap soul"""
"""traphall"""
"""traprun"""
"""tribal house"""
"""trip hop"""
"""tropical"""
"""tropical house"""
"""turkish edm"""
"""turkish folk"""
"""turkish pop"""
"""turkish rock"""
"""turkish singer-songwriter"""
"""turkish soundtrack"""
"""turntablism"""
"""tzadik"""
"""ugandan pop"""
"""uk alternative hip hop"""
"""uk alternative pop"""
"""uk contemporary r&b"""
"""uk dance"""
"""uk dancehall"""
"""uk drill"""
"""uk funky"""
"""uk garage"""
"""uk hip hop"""
"""uk house"""
"""uk pop"""
"""uk pop punk"""
"""uk reggae"""
"""uk tech house"""
"""uk worship"""
"""ukrainian classical"""
"""ukrainian electronic"""
"""ukrainian pop"""
"""ukulele"""
"""underground boom bap"""
"""underground hip hop"""
"""underground power pop"""
"""underground rap"""
"""university choir"""
"""uplifting trance"""
"""urban contemporary"""
"""urbano espanol"""
"""urbano latino"""
"""utah indie"""
"""vallenato"""
"""vallenato moderno"""
"""vancouver indie"""
"""vapor pop"""
"""vapor soul"""
"""vapor trap"""
"""vapor twitch"""
"""vaporwave"""
"""vermont indie"""
"""victoria bc indie"""
"""video game music"""
"""vincy soca"""
"""vintage chanson"""
"""vintage hawaiian"""
"""vintage hollywood"""
"""vintage jazz"""
"""vintage old-time"""
"""violin"""
"""viral pop"""
"""viral rap"""
"""viral trap"""
"""virgin islands reggae"""
"""virginia hip hop"""
"""vocal harmony group"""
"""vocal house"""
"""vocal jazz"""
"""voetbal"""
"""waiata maori"""
"""washington indie"""
"""weirdcore"""
"""welsh indie"""
"""west coast rap"""
"""west coast reggae"""
"""west coast trap"""
"""west end"""
"""west virginia indie"""
"""westcoast flow"""
"""western swing"""
"""wind symphony"""
"""wisconsin indie"""
"""witch house"""
"""women's music"""
"""wonky"""
"""world"""
"""world chill"""
"""world fusion"""
"""world worship"""
"""worship"""
"""wrestling"""
"""xtra raw"""
"""yacht rock"""
"""ye ye"""
"""york indie"""
"""zilizopendwa"""
"""zouglou"""
"""zouk"""
"""zouk riddim"""
"""zydeco"""
